item_id,dept_id,d_1842,d_1843,d_1844,d_1845,d_1846,d_1847,d_1848,d_1849,d_1850,d_1851,d_1852,d_1853,d_1854,d_1855,d_1856,d_1857,d_1858,d_1859,d_1860,d_1861,d_1862,d_1863,d_1864,d_1865,d_1866,d_1867,d_1868,d_1869,d_1870,d_1871,d_1872,d_1873,d_1874,d_1875,d_1876,d_1877,d_1878,d_1879,d_1880,d_1881,d_1882,d_1883,d_1884,d_1885,d_1886,d_1887,d_1888,d_1889,d_1890,d_1891,d_1892,d_1893,d_1894,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914,d_1915,d_1916,d_1917,d_1918,d_1919,d_1920,d_1921,d_1922,d_1923,d_1924,d_1925,d_1926,d_1927,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
FOODS_3_026,FOODS_3,6,0,1,0,0,0,2,2,0,3,2,2,4,2,8,3,0,1,2,1,1,2,2,2,0,0,1,2,2,0,2,0,1,4,1,2,0,0,0,1,0,0,0,2,0,1,2,1,3,2,1,0,3,2,2,0,2,0,0,0,0,0,1,0,1,3,2,1,2,0,1,2,2,1,4,1,2,2,1,1,2,1,6,0,2,0,3,2,1,1,2,0,0,0,0,7,2,0,0,4
FOODS_3_786,FOODS_3,0,5,3,5,1,2,3,0,1,5,2,5,1,0,0,3,2,3,1,0,0,1,4,2,4,2,1,1,6,9,4,4,2,1,7,4,0,4,4,1,2,1,4,0,1,4,2,5,0,4,5,8,0,1,3,0,3,3,6,2,0,1,0,2,2,2,5,3,3,1,2,0,0,3,5,1,5,1,1,1,1,4,1,0,2,1,0,3,0,1,2,1,4,0,0,0,1,1,0,2
FOODS_2_061,FOODS_2,4,3,4,4,4,4,0,7,6,3,5,3,1,1,2,9,5,0,7,0,7,1,5,8,2,4,3,9,0,2,5,5,0,0,0,0,0,0,0,0,2,3,1,0,0,3,4,4,3,2,2,0,5,6,6,2,10,5,4,3,2,6,0,2,8,5,2,4,0,8,3,0,2,5,4,0,12,2,6,4,9,1,2,3,7,2,8,6,4,1,3,0,1,2,5,5,2,0,4,5
FOODS_2_082,FOODS_2,6,2,0,8,4,5,7,7,6,9,1,1,5,2,2,5,4,3,3,3,6,4,7,8,5,6,1,1,5,6,5,3,2,3,5,6,7,2,2,2,4,2,0,4,3,1,2,2,3,5,3,8,5,6,6,1,4,7,2,4,2,3,1,7,3,1,7,0,3,2,10,6,2,4,3,6,3,2,6,3,3,2,5,3,5,4,1,7,6,4,0,7,3,2,1,4,4,0,2,2
FOODS_3_279,FOODS_3,3,3,3,4,0,3,1,4,5,2,3,4,3,6,4,6,4,1,3,0,0,4,8,4,5,1,4,2,5,6,5,3,5,9,3,7,10,4,5,4,4,6,5,8,5,2,0,2,4,5,6,5,5,4,5,1,8,9,10,3,5,6,2,3,3,4,1,1,1,4,3,1,0,0,4,4,0,6,4,2,1,2,1,3,4,0,1,0,3,1,1,1,1,1,0,1,4,1,1,5
FOODS_3_117,FOODS_3,8,1,3,3,1,3,2,1,6,4,4,0,0,3,5,3,0,3,3,3,2,2,5,1,6,4,0,3,1,1,5,0,2,1,4,5,1,3,1,0,0,5,3,1,0,0,2,3,2,2,0,4,4,2,1,0,4,1,1,2,2,1,1,1,1,2,1,1,1,3,1,0,5,0,2,0,2,3,1,1,0,0,4,1,0,0,5,2,1,5,6,2,7,3,1,0,1,0,0,8
FOODS_3_793,FOODS_3,5,7,7,5,5,2,2,4,7,5,2,6,0,0,4,5,3,3,4,7,2,4,4,4,9,5,4,4,10,5,2,7,7,8,5,1,7,0,5,2,0,4,4,9,1,3,6,4,3,4,8,1,2,9,7,5,4,6,4,1,3,5,2,6,3,0,0,5,3,2,3,5,3,3,5,2,3,6,6,7,4,0,2,4,4,2,3,2,5,3,1,6,3,4,5,2,4,4,3,5
FOODS_3_014,FOODS_3,2,0,1,0,0,2,3,4,0,2,2,1,0,0,0,1,0,1,1,1,6,1,1,2,3,2,0,0,1,1,2,0,2,5,4,1,2,0,0,4,0,1,0,4,0,1,0,1,4,2,0,0,0,0,0,1,3,5,3,1,0,2,1,1,0,0,0,1,0,4,1,0,0,2,1,0,2,0,2,6,0,0,2,2,1,2,1,2,1,0,1,4,0,3,2,5,3,0,2,0
FOODS_3_721,FOODS_3,0,8,2,3,1,3,2,1,1,1,0,0,1,0,0,0,1,3,2,1,0,0,2,1,1,13,2,3,10,0,0,2,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,2,2,1,2,1,4,6,0,1,3,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1,5,4,1,3,13,0,0,1,1,2,0,2,0,1,0,0,2,0,2
FOODS_3_115,FOODS_3,1,3,3,3,1,0,1,0,3,2,1,0,0,3,2,2,2,0,1,3,1,2,3,3,1,0,0,0,2,2,2,2,0,0,2,1,2,2,3,0,1,3,2,0,4,0,2,1,1,0,2,2,2,1,0,0,1,1,1,3,1,2,0,2,1,1,3,0,1,0,4,0,2,1,0,1,1,3,1,1,5,0,1,2,0,0,1,1,0,0,0,4,1,0,0,1,2,2,2,2
FOODS_1_083,FOODS_1,22,1,8,0,4,3,5,0,6,4,6,3,4,12,12,7,1,2,2,13,4,6,11,3,0,0,2,10,0,0,0,1,1,2,1,3,3,4,3,1,1,4,14,14,4,0,0,2,4,1,3,1,4,2,7,6,4,0,3,4,4,4,4,0,5,2,1,1,0,0,4,2,7,1,2,4,2,5,6,3,1,5,5,8,2,3,2,0,0,2,4,3,4,3,1,1,2,8,4,4
FOODS_3_059,FOODS_3,8,2,1,2,2,1,1,5,2,1,1,1,0,3,3,1,1,4,8,4,1,7,5,5,3,2,6,3,3,4,2,2,1,5,3,7,4,4,3,2,1,1,4,6,2,3,1,2,11,0,4,4,6,2,2,2,6,6,0,2,0,2,3,1,5,0,4,2,2,4,4,4,0,1,0,1,2,1,1,2,0,0,0,0,0,0,6,1,0,2,3,4,0,3,4,12,5,3,14,7
FOODS_3_154,FOODS_3,0,0,2,2,0,0,2,1,1,1,0,1,2,2,2,2,0,1,2,1,2,0,3,0,3,1,2,2,2,2,1,1,2,2,0,0,2,1,1,1,1,3,1,1,0,2,0,1,2,0,2,1,3,2,0,2,2,3,0,0,1,2,1,2,2,0,0,1,1,0,2,5,0,1,0,1,2,1,1,2,0,1,1,3,0,0,0,1,1,1,2,1,1,2,0,0,1,1,2,0
FOODS_3_176,FOODS_3,9,3,3,0,2,3,1,4,4,3,0,4,2,2,5,1,4,3,10,3,4,8,0,5,3,3,1,1,6,4,2,5,1,5,0,5,2,7,2,6,0,0,1,0,0,2,3,7,3,1,8,3,9,2,3,4,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,2,3,3,0,4,0,0,0,0,0,6,6,0,0,0,0,8,0,2,1,0,0,5,4,2,1
FOODS_3_238,FOODS_3,0,0,0,0,0,4,3,0,1,0,7,5,5,4,3,1,2,0,2,3,2,8,0,3,6,4,4,3,6,8,0,2,4,1,2,5,5,1,1,3,7,9,10,7,3,4,1,3,9,8,13,4,3,3,4,7,13,5,4,3,5,2,7,10,5,5,1,1,4,8,9,4,3,0,3,7,6,4,4,3,2,7,6,1,2,6,2,5,6,4,10,6,2,9,6,11,2,3,8,5
FOODS_1_023,FOODS_1,3,0,0,4,3,4,7,2,4,3,3,7,3,4,1,4,3,4,2,5,6,13,0,4,3,9,7,4,5,6,4,3,3,9,2,2,3,6,7,4,3,2,1,4,7,10,7,8,14,4,3,3,13,1,4,4,4,5,4,3,7,3,6,1,5,3,4,10,6,5,13,2,3,3,5,7,9,6,3,7,5,6,5,7,2,1,2,1,5,5,2,14,6,12,6,1,7,3,3,11
FOODS_3_217,FOODS_3,3,0,1,2,4,0,1,2,2,3,4,1,1,2,1,2,2,1,3,3,1,0,1,0,1,0,1,2,2,1,3,0,6,0,1,2,0,1,1,1,1,1,0,1,2,1,1,2,0,0,2,0,3,1,2,3,2,4,0,4,1,2,0,3,1,1,3,0,2,1,2,1,5,0,3,1,1,2,1,0,0,1,3,0,2,2,2,1,1,0,1,1,3,0,2,0,1,1,3,0
FOODS_3_156,FOODS_3,0,2,1,0,1,0,5,8,1,2,0,0,1,2,1,0,2,1,2,1,8,0,0,0,0,0,3,2,1,0,1,0,1,1,0,3,1,2,3,0,0,1,3,4,0,1,3,1,1,1,5,3,3,0,0,0,4,1,4,4,0,2,2,2,2,1,0,4,2,2,1,2,1,2,2,2,3,5,3,0,2,0,1,0,3,1,3,3,1,2,3,3,0,1,0,1,1,0,3,4
FOODS_2_056,FOODS_2,4,2,3,2,4,3,2,4,4,1,0,2,1,8,3,4,3,0,3,3,3,6,4,5,6,2,1,3,1,5,1,5,3,2,3,4,7,2,0,2,3,2,4,1,5,7,6,2,1,0,5,4,2,4,3,2,5,3,2,4,6,3,3,1,2,4,6,4,4,1,7,6,1,0,5,6,4,3,3,5,4,4,4,3,7,5,5,6,3,6,5,5,5,2,0,6,1,4,2,6
FOODS_2_357,FOODS_2,2,4,0,2,2,2,0,2,7,6,1,5,3,1,0,1,0,2,1,4,2,1,12,4,0,0,3,1,3,0,0,1,0,6,2,4,3,0,2,4,1,4,1,0,3,0,0,1,4,0,0,2,6,0,3,2,0,7,3,0,0,2,1,2,1,4,3,2,0,2,1,2,2,1,1,1,0,0,1,3,1,4,3,3,4,2,1,2,1,0,1,0,6,8,0,0,3,1,1,4
FOODS_3_041,FOODS_3,6,1,5,4,4,3,2,11,8,5,3,5,12,3,4,8,4,6,2,3,2,4,7,2,4,5,3,4,6,9,3,3,5,3,6,3,4,6,5,3,6,5,0,2,4,5,3,2,4,5,3,5,3,4,1,6,9,6,3,5,1,1,3,11,10,6,9,0,3,5,5,6,3,3,3,3,3,9,9,4,2,6,2,3,6,7,5,4,0,4,1,5,14,3,1,4,2,4,6,3
FOODS_1_194,FOODS_1,5,5,2,2,4,0,0,0,0,0,0,0,1,8,4,7,4,5,1,2,2,4,14,4,3,2,7,4,2,2,4,4,3,3,4,4,4,2,2,3,5,1,5,5,2,2,2,1,2,3,3,0,6,2,3,3,7,3,5,3,2,0,0,2,5,0,2,4,6,1,7,0,0,0,0,1,0,2,6,3,3,5,0,8,5,7,5,3,0,2,2,3,6,4,2,1,4,1,3,4
FOODS_1_215,FOODS_1,11,6,5,1,1,4,4,17,1,3,3,1,13,8,10,1,0,0,0,7,2,3,1,1,13,4,4,5,19,3,6,0,0,1,5,15,1,12,4,0,13,10,7,0,0,6,1,3,8,10,19,3,0,0,6,6,10,1,2,1,4,14,4,17,0,0,5,3,5,5,5,2,0,0,4,16,11,5,12,1,3,2,5,1,12,4,5,4,0,4,3,1,0,0,10,3,4,8,3,14
FOODS_3_142,FOODS_3,5,0,0,0,2,2,1,3,4,0,2,3,3,3,0,0,0,2,4,2,4,0,0,0,7,4,1,0,2,6,3,6,3,4,0,9,2,0,7,4,2,5,6,4,7,0,1,0,3,5,7,6,6,2,6,4,5,4,0,12,2,6,8,4,1,3,10,4,6,3,6,14,5,2,0,0,4,8,17,6,5,7,4,10,2,9,0,8,4,3,6,8,6,0,4,1,9,7,2,2
FOODS_2_285,FOODS_2,5,1,3,8,6,0,0,4,7,2,2,3,1,9,0,4,3,4,1,2,4,6,5,7,3,3,7,3,7,1,5,6,3,1,2,3,7,1,0,0,0,0,6,0,0,4,2,0,0,6,6,0,5,2,3,4,9,6,6,1,7,4,4,1,5,9,4,1,3,4,4,3,2,3,1,2,2,5,3,4,3,4,3,3,3,18,5,1,4,6,1,2,4,0,3,2,2,6,3,5
FOODS_1_013,FOODS_1,5,7,7,5,1,4,11,20,9,4,3,2,8,0,12,5,5,3,3,17,2,5,9,7,8,0,0,10,8,4,1,8,25,2,0,1,5,3,1,12,1,1,1,1,0,10,2,0,0,7,0,5,1,3,2,5,1,6,12,8,0,0,0,0,0,3,12,1,4,2,6,0,4,3,1,0,3,5,0,0,1,0,3,0,0,3,1,1,1,1,1,2,1,0,2,0,3,0,1,0
FOODS_1_166,FOODS_1,3,5,1,1,1,3,3,4,2,2,2,0,5,4,0,5,5,8,4,2,0,1,5,3,0,2,2,5,3,7,2,3,3,1,6,3,4,5,0,0,0,1,5,8,3,1,3,1,2,3,7,2,2,2,1,0,2,2,2,2,3,1,7,1,5,2,3,0,1,4,6,4,1,1,6,5,1,5,1,4,1,1,5,4,7,2,5,0,2,0,6,1,9,5,0,0,1,3,4,7
FOODS_3_566,FOODS_3,29,18,5,14,27,7,26,14,7,25,33,9,8,11,13,22,19,15,14,12,27,18,19,13,36,13,10,3,7,15,7,19,4,9,2,7,11,31,0,3,8,2,9,9,0,9,1,1,6,6,8,4,23,17,3,5,5,10,1,5,12,1,1,4,10,2,5,0,4,4,1,6,11,4,8,7,4,6,12,9,0,11,4,1,10,2,1,6,10,8,10,9,6,5,2,0,0,2,20,4
FOODS_3_302,FOODS_3,0,0,0,10,9,4,6,12,6,10,3,6,6,4,8,0,2,12,10,1,4,12,7,5,2,3,3,5,11,5,2,11,12,1,0,2,0,0,7,4,3,3,2,3,7,9,0,2,2,6,9,10,18,4,1,1,10,13,7,4,4,6,1,3,6,6,5,6,2,3,5,2,7,4,1,3,5,10,3,10,6,4,7,1,6,5,9,5,5,9,5,3,2,10,4,4,8,5,5,3
FOODS_2_304,FOODS_2,3,4,6,7,4,4,3,7,4,2,3,5,2,1,5,6,3,2,3,1,1,6,3,2,6,4,0,5,3,6,2,1,5,1,5,3,4,4,2,1,2,4,4,2,6,4,1,1,5,5,3,3,7,4,1,2,5,6,2,2,3,4,0,6,4,2,5,1,3,3,3,3,5,2,4,3,3,2,4,2,2,5,1,2,2,3,4,4,1,4,2,2,4,4,4,5,1,2,2,2
FOODS_1_087,FOODS_1,2,2,1,3,7,2,2,1,4,2,1,1,3,5,2,2,4,5,5,1,3,6,11,4,9,11,13,7,7,5,6,8,12,7,5,5,6,2,13,12,2,1,1,5,5,4,8,2,7,6,3,13,4,6,2,4,2,6,2,0,4,1,7,3,3,3,5,12,4,3,3,4,4,2,3,7,4,1,6,13,3,5,4,6,2,1,2,3,5,7,3,5,6,10,5,6,9,4,2,3
FOODS_3_628,FOODS_3,1,5,7,3,2,0,0,7,4,4,1,4,5,6,9,5,2,5,0,1,4,6,7,4,4,5,4,7,4,4,5,2,1,3,1,7,9,4,6,2,5,3,8,15,1,3,2,2,4,6,8,3,6,4,4,6,9,2,7,3,6,4,7,6,3,6,5,1,0,1,6,6,2,4,2,5,3,5,6,3,2,2,6,6,7,7,11,6,0,1,6,7,9,10,2,3,0,2,7,9
FOODS_3_508,FOODS_3,1,1,2,1,0,4,0,0,4,1,2,0,0,1,2,1,0,1,2,5,0,3,3,2,2,2,1,2,1,2,0,2,4,0,0,2,2,0,2,1,1,3,2,1,0,3,3,0,2,1,2,1,2,7,2,0,2,5,1,2,1,0,0,0,0,1,2,3,1,4,2,2,3,1,4,1,1,2,1,1,5,3,0,2,4,1,0,1,0,0,0,0,2,1,2,1,0,1,4,13
FOODS_3_301,FOODS_3,2,0,1,1,0,0,1,2,2,4,0,2,4,1,2,3,1,3,1,1,1,1,3,0,1,0,2,1,1,5,2,3,1,2,1,1,1,2,1,0,1,2,1,2,2,1,1,2,1,2,1,4,3,1,2,1,2,2,2,1,0,2,2,1,0,1,2,0,1,1,0,3,3,3,0,2,2,1,4,2,3,0,1,1,0,2,1,2,0,2,1,2,4,0,1,0,0,0,1,1
FOODS_2_289,FOODS_2,4,2,6,3,0,2,6,5,0,5,3,6,3,5,2,3,2,1,1,5,4,1,5,4,1,7,1,3,3,3,5,3,0,0,2,3,0,3,0,1,0,8,4,5,4,2,4,4,4,3,5,5,0,1,0,1,5,7,3,2,2,1,2,1,3,0,6,3,2,6,0,6,3,5,2,3,3,6,8,5,2,1,0,9,1,0,5,0,0,0,6,0,4,3,2,6,0,3,6,4
FOODS_2_274,FOODS_2,2,3,1,4,3,2,6,2,6,5,3,3,1,2,2,5,7,4,1,5,1,4,5,4,2,4,2,3,5,1,1,0,2,7,0,2,10,3,1,3,1,0,2,2,3,3,2,2,2,0,1,8,5,1,1,0,2,5,13,3,7,2,2,0,6,2,3,4,4,0,1,2,7,3,2,4,1,1,1,4,7,1,2,3,4,5,5,2,3,3,0,0,2,3,1,5,0,2,2,1
FOODS_2_384,FOODS_2,2,2,3,5,6,5,0,4,4,0,5,7,3,1,0,0,0,3,4,5,4,8,5,13,8,4,4,3,6,9,6,2,2,4,4,3,2,11,4,3,4,7,0,4,9,2,5,5,4,7,9,3,2,3,2,8,5,4,6,5,6,2,0,2,4,3,1,2,0,2,5,0,4,0,3,2,4,2,4,2,4,5,6,5,2,1,2,2,3,2,9,3,4,4,3,2,8,2,2,3
FOODS_2_116,FOODS_2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,1,0,0,1,0,3,2,0,1,1,0,1,2,0,2,2,0,0,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,2,1,4,0,0,0,3,0,2,0,6,0,0,2,0,3,2,0,0,0,0,2,0,0,0,0,0,2,1,1,2
FOODS_1_201,FOODS_1,5,2,7,4,4,3,0,10,8,3,2,4,3,0,6,11,4,0,2,0,1,0,7,6,3,9,4,2,8,2,7,1,3,4,7,8,3,3,2,3,0,0,8,2,1,8,2,1,0,1,10,2,0,1,6,4,1,10,0,1,2,2,0,2,3,5,1,0,2,2,0,0,1,2,2,0,0,3,11,3,2,0,0,5,1,2,2,7,6,2,2,2,5,1,2,2,1,0,2,5
FOODS_3_184,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,5,1,2,0,5,0,1,4,6,0,0,0,2,5,3,3,5,2,8,4,3,3,1,5,4,3,2,0,1,0,3,6,3,2,1,3,2,4,1,5,2,0,2,3,3,3,5,0,1,1,2,2,2,4,1,0,3,1,3,2,3,0,4,0,1,3,6
FOODS_3_224,FOODS_3,1,2,5,2,0,3,0,1,0,2,1,0,1,2,1,1,1,2,0,0,1,1,1,1,2,2,3,1,5,2,2,1,2,1,0,4,0,0,1,2,0,3,1,5,3,3,0,1,1,1,1,0,1,2,1,2,2,3,2,2,2,2,3,3,2,1,3,1,0,2,2,1,1,0,0,1,1,0,4,2,0,1,0,3,4,2,2,3,2,2,0,3,2,2,2,3,0,1,4,1
FOODS_3_551,FOODS_3,0,5,2,3,1,2,2,3,3,0,0,1,2,2,2,1,1,2,2,1,0,2,8,4,2,4,2,2,2,6,3,2,5,1,1,0,4,4,1,1,3,1,3,3,1,4,0,3,1,3,2,2,2,4,1,2,4,5,3,0,2,2,1,0,5,1,0,0,2,1,1,2,3,0,5,1,1,4,4,3,1,5,3,4,1,4,2,4,6,3,1,7,4,2,2,6,6,1,2,0
FOODS_3_590,FOODS_3,0,0,0,0,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,7,2,0,2,1,5,3,4,0,4,0,3,3,3,5,3,4,2,3,7,3,1,1,1,2,3,7,8,0,3,0,3,0,2,2,7,2,2,3,0,5,0,3,2,2,6,0,4,4,3,5,5,1,3,5,4,2,6,2,1,2,3,7
FOODS_1_045,FOODS_1,5,1,0,0,0,0,0,0,8,2,4,2,0,1,5,1,4,1,2,4,2,8,1,1,0,0,0,2,7,2,2,5,1,2,6,4,2,0,3,2,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,4,0,0,3,1,0,3,1,8,6,1,4,2,2,2,0,1,2,4,0,4,3,2,1,2,0,2,1,2,1
FOODS_3_241,FOODS_3,5,3,3,0,4,3,1,2,6,2,4,1,4,4,7,5,3,0,2,1,2,7,7,0,5,2,3,3,3,1,8,4,0,3,14,0,0,1,3,3,4,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,2,2,3,5,2,2,2,2,3,7,1,3,0,5,1,6,10,3,1,1,1,2,2,4,3,2,3,5,4,4,5,5,3,1,5,2,4
FOODS_3_795,FOODS_3,6,3,9,3,9,5,9,11,5,4,4,2,5,8,8,8,7,8,2,4,8,4,4,9,6,6,2,8,6,7,8,5,3,5,9,11,6,7,3,8,9,3,5,9,6,2,1,2,4,4,11,6,10,1,4,4,2,5,8,4,2,0,6,5,4,5,7,2,2,4,5,8,4,1,7,3,5,3,9,4,7,3,2,2,6,8,4,1,3,6,2,7,7,3,3,5,1,2,3,8
FOODS_3_138,FOODS_3,3,2,3,4,2,0,2,1,7,6,0,6,1,2,9,7,6,8,2,5,1,2,3,4,2,3,3,3,2,6,1,3,3,2,3,1,3,2,3,3,6,1,6,2,2,0,1,6,7,4,3,2,0,3,4,1,1,3,1,6,0,2,3,2,9,4,6,2,0,3,2,1,6,1,4,2,4,2,5,0,7,2,3,1,1,1,3,2,3,1,2,2,2,3,1,0,2,2,4,8
FOODS_3_479,FOODS_3,2,0,2,1,5,5,1,9,0,7,1,2,1,5,5,0,0,2,1,2,1,0,1,1,2,2,1,1,4,0,2,3,2,0,1,2,1,3,2,2,0,7,0,1,0,4,0,3,2,0,1,2,3,3,5,0,3,2,2,2,3,3,2,1,0,2,1,0,2,0,16,2,1,2,0,1,4,7,2,1,5,4,0,0,0,2,3,1,1,0,16,0,2,1,0,0,1,8,0,0
FOODS_3_249,FOODS_3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,8,3,5,2,6,1,2,0,5,4,3,3,6,2,1,2,6,2,4,5,2,3,5,14,3,4,2,3,5,9,1,0,2,5,8,0,3,3,2,5,5,3,2,3,0,3,2,2,2,4,7,2,3,3,8,5,3,4,2,3,3,3,1,1,1
FOODS_3_646,FOODS_3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,1,1,6,1,5,2,4,1,2,0,2,3,1,3,1,3,1,1,2,5,8,1,3,3,4,3,8,5,2,0,1,1,4,3,7,0,4,2,1,1,3,3,1,0,2,0,4,4,2,7,3,5,1,7,3,2,2,0,2,0,1,5
FOODS_2_139,FOODS_2,9,4,2,4,0,0,0,0,0,0,5,2,1,0,1,2,3,3,2,2,1,2,0,0,10,2,2,3,1,6,3,3,1,1,1,3,8,4,0,3,5,3,2,4,0,1,3,4,2,2,7,5,2,1,5,3,1,5,6,3,0,3,3,2,1,2,2,1,2,1,1,1,11,3,3,0,0,2,1,1,0,3,7,0,0,0,0,0,3,4,2,0,1,2,0,2,0,1,2,3
FOODS_2_306,FOODS_2,0,0,2,2,1,20,0,0,0,5,1,0,1,0,11,9,0,2,95,2,0,0,3,2,0,2,3,2,1,0,2,2,2,1,1,3,1,3,1,1,1,0,1,3,2,0,2,3,0,0,1,3,6,0,0,0,1,2,0,15,9,0,0,9,0,0,0,0,0,0,0,0,63,0,0,2,18,5,2,1,0,7,3,2,4,2,3,8,1,3,12,0,0,0,0,1,1,7,2,2
FOODS_2_283,FOODS_2,0,4,7,0,1,5,1,4,0,1,1,0,2,1,7,2,0,2,2,3,0,0,1,2,2,0,3,0,8,0,1,3,0,1,0,2,4,0,6,3,4,3,4,2,0,1,0,0,0,2,2,4,1,0,0,3,2,0,2,0,1,0,2,2,1,2,0,5,0,9,2,2,0,1,0,4,2,1,1,1,0,2,6,0,0,0,0,1,5,1,0,0,0,1,0,0,2,0,0,1
FOODS_3_584,FOODS_3,2,3,3,1,0,0,0,3,2,4,0,4,1,2,0,2,1,2,0,2,2,5,1,0,5,0,0,0,7,0,0,0,2,0,0,1,0,0,1,1,0,0,0,5,1,1,0,0,3,3,0,1,1,1,1,0,2,0,0,0,1,3,0,0,3,0,2,0,0,0,2,1,3,2,0,0,2,1,2,0,16,1,4,5,4,0,3,3,3,1,0,0,2,0,3,0,0,2,4,3
FOODS_1_113,FOODS_1,3,3,2,4,9,1,1,2,4,2,4,0,2,3,5,0,0,2,0,3,1,2,4,4,6,5,15,2,2,0,0,1,3,1,3,2,3,5,12,6,6,14,22,4,0,0,0,0,0,6,1,1,5,0,1,5,7,4,4,4,1,3,6,8,7,0,0,2,2,7,8,8,3,4,0,4,0,3,4,7,12,2,5,2,3,2,3,11,4,3,3,1,0,2,5,8,7,8,8,5
FOODS_3_823,FOODS_3,3,8,2,3,5,7,9,3,12,7,8,1,9,5,7,10,11,5,10,3,0,4,6,9,8,8,6,4,6,7,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,3,2,2,2,3,3,2,3,4,1,0,2,6,0,4,2,3,6,5,1,4,3,0,3,3,4,2,3,2,3,4,2,1,1,4,1,2,1,2
FOODS_1_121,FOODS_1,1,6,2,1,4,1,2,0,1,0,2,2,0,1,2,3,3,0,0,0,3,2,0,1,4,1,2,1,0,0,3,0,1,0,0,0,0,1,2,0,0,1,1,0,2,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,3,1,1,1,1,3,6,0,2,3,0,7,1,4
FOODS_2_086,FOODS_2,3,4,3,1,2,4,2,6,7,5,2,4,5,1,3,6,2,4,3,3,4,1,4,4,2,7,4,3,3,10,4,9,6,1,10,7,5,2,3,4,4,12,6,2,0,5,7,3,9,2,9,2,3,4,6,10,6,8,1,3,1,7,3,4,1,1,6,0,5,4,5,1,3,3,3,9,5,4,0,3,3,4,2,4,1,3,2,5,0,1,2,6,0,3,0,7,8,3,5,9
FOODS_3_082,FOODS_3,1,3,4,2,1,0,3,0,1,1,0,1,2,0,2,1,1,2,0,1,0,0,2,3,3,4,0,0,1,1,4,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,4,2,0,0,2,1,2,3,0,0,1,1,1,0,0,1,2,4,1,1,2,2,0,0,2,0,0,1,0,4,1,2,3,1,0,1,0,0,4,4,0,1,0,0,1,2,0,2,2,1,2
FOODS_1_200,FOODS_1,40,36,25,16,15,20,13,14,9,19,22,16,13,51,36,31,9,9,19,5,8,8,20,12,12,8,17,13,15,12,4,4,4,3,1,4,4,11,6,5,3,7,25,10,4,4,8,10,0,4,6,2,8,2,3,6,8,5,6,10,4,1,2,8,2,0,2,0,3,3,16,15,5,9,4,2,8,15,10,4,7,1,7,11,19,7,3,3,1,2,12,18,4,4,2,7,12,5,9,13
FOODS_3_248,FOODS_3,1,2,2,0,2,2,2,0,3,1,0,2,0,2,2,1,0,0,1,3,2,1,3,1,0,2,1,2,2,2,1,2,1,0,2,0,1,2,5,1,1,1,2,2,4,0,2,2,0,2,3,4,2,1,1,0,3,1,5,1,1,2,2,0,2,1,4,0,1,2,3,2,1,2,2,0,0,2,3,2,1,1,0,2,0,5,2,0,2,3,0,1,2,1,1,2,1,1,1,1
FOODS_3_565,FOODS_3,2,4,7,2,1,2,3,1,3,3,2,3,4,2,3,5,4,4,1,2,3,9,4,1,4,0,0,7,2,1,2,1,2,1,1,3,3,2,1,6,0,5,4,9,4,2,2,5,4,3,5,5,2,9,1,3,0,4,2,9,3,4,3,9,2,4,3,2,3,6,3,8,5,4,1,1,4,6,1,2,3,4,5,2,2,2,1,2,11,3,4,9,6,5,3,5,3,5,4,4
